id,id,dist,x0,y0,z0,absmag,mag,vx,vy,vz,spect,sy_pnum
1855,0,969.0544,733.353,4.323,633.436,-1.232,8.7,0.000105034,0.000161726,-0.000127769,K,0
1863,0,179.444,157.358,0.93,-86.242,0.958,7.228,8.922166506e-06,-3.65E-05,-2.08E-05,K,0
1869,0,790.4538,385.152,2.286,690.268,-2.184,7.305,3.5382062364e-06,-3.89E-07,-1.97E-06,B,0
1871,0,144.3367,105.228,0.625,98.791,4.146,9.943,7.35848784e-06,-2.43E-06,-1.61E-05,G,0
1883,0,292.8841,242.689,1.453,163.954,1.302,8.635,-3.08E-07,-8.10E-07,-1.89E-05,A,0
1906,0,1470.7945,1262.764,7.638,754.059,-0.841,9.997,-1.91E-07,-4.50E-05,-5.15E-06,G,0
1907,109,190.5782,189.237,1.145,22.537,0.83,7.23,1.10520399308e-05,-1.30E-06,-6.38E-06,F,0
1908,0,277.583,91.426,0.553,262.094,2.677,9.894,-5.50E-07,1.9704395216e-06,-2.05E-05,G,0
1920,0,846.9789,573.31,3.485,623.439,-0.107,9.532,-1.11E-05,-8.88E-06,-3.01E-05,A,0
1921,0,918.0857,454.093,2.762,797.918,-1.481,8.333,1.4246850068e-05,9.3299493738e-06,-8.14E-06,B,0
1922,110,51.717,39.842,0.242,32.973,5.042,8.61,7.404478388999999e-06,-7.89E-06,-8.25E-06,K,0
1929,0,521.7917,471.878,2.892,222.686,1.166,9.753,1.200864335e-06,-1.93E-05,-2.82E-05,F,0
1938,0,1186.6564,529.392,3.261,1062.02,-0.595,9.777,2.00477913152e-05,5.318551488799999e-06,-1.00E-05,B,0
1950,0,275.8907,184.808,1.146,204.842,1.782,8.986,-1.84E-05,7.47939188326e-05,-1.32E-05,G,0
1981,0,262.3691,29.596,0.187,-260.694,1.988,9.083,-5.72E-06,2.08654010752e-05,3.9408790432e-06,F,0
1990,0,191.3117,15.555,0.099,190.678,3.402,9.811,-2.10E-05,1.11235807848e-05,-1.94E-05,G,0
1997,0,481.7566,481.74,3.07,2.536,0.926,9.34,-5.01E-05,-4.14E-05,-5.70E-06,G,0
2002,113,737.3573,483.639,3.086,556.578,-0.408,8.93,8.540955955399998e-06,-3.06E-06,-7.40E-06,A,0
2039,114,117.7856,101.238,0.657,60.198,2.595,7.95,1.6444176298e-06,-5.86E-06,-2.47E-05,G,0
2044,115,252.8695,115.1,0.748,-225.154,0.446,7.46,2.16993630304e-05,-2.72E-06,-1.28E-05,A,0
2053,0,208.2893,176.779,1.154,110.147,2.899,9.492,-1.10E-07,2.78426783646e-05,-9.30E-06,F,0
2058,0,317.07,293.109,1.916,120.899,2.367,9.873,-1.89E-05,2.11689386986e-05,-1.20E-05,F,0
2066,116,129.2085,107.377,0.703,-71.865,3.044,8.6,-1.36E-06,-1.56E-05,-1.68E-05,F,0
2067,0,204.8001,58.822,0.386,196.171,2.469,9.026,3.4411150774e-06,3.19521894208e-05,-1.09E-06,F,0
2076,0,446.1613,379.297,2.494,234.921,1.172,9.419,-1.68E-05,-1.22E-05,-2.54E-07,K,0
2092,0,427.9531,337.654,2.24,262.923,1.461,9.618,-2.31E-05,4.1575456296e-05,4.2495267276e-06,K,0
2094,117,551.68,164.917,1.095,-526.452,-0.158,8.55,6.607308872999999e-06,4.60763980248e-05,-1.12E-05,G,0
2124,118,79.2468,78.174,0.527,-12.984,4.705,9.2,2.0358483024e-06,1.7759505999399997e-05,6.74528052e-08,F,0
2146,119,162.1471,115.3,0.785,114.004,0.77,6.82,1.02231880366e-05,-7.42E-06,-9.47E-06,K,0
2169,0,254.4772,103.707,0.713,232.385,2.388,9.416,5.10914118902e-05,-9.79E-06,-6.39E-05,G,0
2170,0,1098.4255,1037.665,7.137,-360.192,-0.36,9.844,-2.63E-05,4.633803314799999e-06,-1.32E-05,G,0
2178,120,504.727,354.733,2.451,-359.037,-0.225,8.29,-4.77E-05,-5.08E-05,-5.22E-05,K,0
2182,121,234.8621,206.545,1.429,111.792,-0.024,6.83,4.742136607999999e-06,-2.18E-05,-4.17E-05,K,0
2188,0,577.6472,224.518,1.556,532.227,1.004,9.812,3.229558552e-06,-2.18E-05,-2.62E-05,A,0
2198,122,64.7044,14.483,0.101,-63.063,0.725,4.78,-4.88E-05,-1.82E-05,-3.45E-05,K,0
2201,0,736.6568,733.774,5.108,64.908,-0.179,9.157,-4.61E-05,4.12596545262e-05,-1.78E-05,K,0
2204,123,172.2684,52.556,0.367,164.055,1.029,7.21,-7.12E-06,-3.66E-05,-1.21E-05,K,0
2208,0,528.761,473.319,3.307,-235.684,0.955,9.571,-9.92E-06,4.50932222884e-05,-5.72E-05,K,0
2234,0,762.7712,279.787,1.973,709.602,0.169,9.581,3.341979894e-07,-1.51E-05,-1.16E-05,B,0
2237,124,723.3271,348.205,2.457,633.995,-3.717,5.58,-1.30E-05,-6.28E-06,-2.35E-05,A,0
2239,125,153.0408,118.364,0.836,-97.009,2.776,8.7,1.195754274e-07,-1.38E-05,-2.71E-05,F,0
2254,0,114.3114,38.487,0.274,-107.637,4.567,9.857,-6.56E-06,1.30163473792e-05,-2.92E-05,G,0
2260,0,647.5874,372.556,2.652,529.683,0.767,9.823,-7.02E-06,-7.81E-05,-2.35E-05,G,0
2263,126,328.1063,317.457,2.265,82.885,0.48,8.06,3.69498290788e-05,5.90222265622e-05,2.21142999836e-05,G,0
2278,0,1290.8812,636.626,4.567,1122.97,-2.076,8.478,8.474525162399999e-06,-1.99E-05,-4.72E-06,B,0
2297,128,69.7514,19.679,0.142,66.918,2.282,6.5,9.50471346e-07,2.59509337824e-05,-1.06E-05,A,0
2298,0,585.2239,249.529,1.805,-529.357,-0.198,8.639,7.276726863999999e-06,3.80362280474e-05,4.4672153262e-06,M,0
2305,129,192.7589,191.907,1.392,18.049,2.895,9.32,1.84452761856e-05,5.7733469178e-06,2.37147710888e-05,F,0
2314,130,470.6156,404.68,2.954,-240.217,0.777,9.14,-6.44E-06,3.3674279977799994e-05,-2.82E-05,K,0
2320,131,143.5399,67.346,0.494,126.759,2.345,8.13,1.7487650754199998e-05,-6.82E-06,-9.79E-06,A,0
2343,133,179.9433,137.54,1.017,-116.023,0.344,6.62,-1.49E-05,2.92326149566e-05,-6.65E-06,F,0
2350,134,311.0101,310.94,2.308,-6.187,2.496,9.96,-1.05E-05,3.2835207961599994e-05,6.919022593999999e-06,A,0
2365,135,52.29,52.288,0.389,-0.199,5.048,8.64,-7.61E-06,5.068158499799999e-06,-2.90E-05,G,0
2366,0,478.478,310.656,2.315,363.907,1.478,9.877,9.2144619952e-06,2.37117050522e-05,-1.01E-05,A,0
2371,0,53.6219,32.854,0.245,42.378,5.723,9.37,1.78044745362e-05,-2.61E-06,-1.53E-08,G,0
2372,0,358.7472,316.111,2.361,-169.611,1.55,9.324,2.59407136604e-05,6.7626547274e-05,2.6224833052e-05,K,0
2377,136,182.1189,166.04,1.242,74.809,0.298,6.6,3.0210680632e-06,1.6339931053599998e-05,-2.59E-05,K,0
2392,137,335.8914,248.164,1.874,226.35,-1.381,6.25,1.3766504333999998e-06,7.583330523999999e-06,-3.01E-06,B,0
2417,138,166.6553,159.762,1.22,-47.421,1.721,7.83,-7.73E-06,7.592630835019999e-05,2.25823815712e-05,K,0
2430,0,801.339,790.039,6.052,133.962,0.462,9.981,6.116743017e-06,-1.08E-05,-2.65E-06,K,0
2440,0,256.6517,124.465,0.958,224.45,2.003,9.05,-6.26E-06,3.8703602014e-05,-1.41E-05,A,0
2441,0,503.404,304.542,2.344,400.829,0.805,9.315,6.399840396399999e-06,-1.76E-05,-7.69E-06,A,0
2455,0,342.4492,324.256,2.514,110.104,0.94,8.613,1.4623972569799998e-05,2.66918926274e-05,-2.18E-06,K,0
2467,0,296.2059,238.973,1.862,-175.004,2.297,9.655,-8.40E-06,4.3915864234e-06,-2.34E-05,K,0
2489,0,175.9445,175.258,1.375,15.461,3.713,9.94,-3.99E-06,7.619100950999999e-06,-1.33E-05,F,0
2494,0,544.4021,96.055,0.755,-535.861,1.183,9.863,-9.22E-06,6.869863807179998e-05,-1.53E-05,K,0
2514,140,113.3884,42.282,0.335,-105.209,3.767,9.04,-1.02E-05,5.522749526359999e-05,-2.52E-05,F,0
2515,141,244.5157,196.929,1.559,144.93,1.528,8.47,1.05819143188e-05,2.28082462674e-05,1.55683118426e-05,K,0
2516,142,60.3826,24.264,0.192,55.293,3.425,7.33,-1.23E-05,1.6740559835999997e-06,-1.88E-05,K,0
2518,0,451.7655,289.103,2.293,347.14,1.13,9.405,-1.52E-05,2.7972473914e-05,9.2768047394e-06,K,0
2526,144,373.766,89.307,0.71,362.939,0.797,8.66,8.0340379042e-06,3.45174400428e-05,-7.52E-06,K,0
2533,146,132.1488,118.974,0.947,-57.512,3.355,8.96,-6.89E-05,-8.41E-05,-0.000210462,A,0
2536,145,131.8486,131.66,1.048,-6.964,-0.47,5.13,2.30330889514e-05,1.16213007262e-05,-7.83E-06,B,0
2541,0,250.7782,165.961,1.324,-188.003,2.176,9.172,-1.08E-05,0.0001692,1.6986864776199996e-05,F,0
2546,0,65.0652,27.027,0.216,59.186,3.633,7.7,-2.77E-05,5.3880483184e-06,-2.04E-05,F,0
2596,147,817.5589,763.098,6.207,293.336,-1.073,8.49,-1.02E-05,2.59141413432e-05,-2.66E-05,K,0
2608,0,627.9543,384.321,3.146,-496.602,0.98,9.97,1.2954004635e-05,4.7871051448e-06,-1.51E-05,K,0
2613,0,383.1991,344.064,2.819,168.682,0.922,8.839,8.850625651999999e-07,-3.49E-05,-8.36E-05,K,0
2614,0,653.7164,595.869,4.884,268.814,0.19,9.267,-3.96E-06,5.3982684404e-06,-1.63E-05,K,0
2619,0,266.361,264.169,2.169,34.035,2.557,9.684,1.3482384942399998e-05,3.74128006054e-05,-1.32E-05,G,0
2622,0,379.3509,306.285,2.518,223.809,1.488,9.383,-9.61E-06,6.665563568399999e-05,-4.37E-05,K,0
2637,0,1313.6666,1299.085,10.749,194.891,-0.811,9.781,-0.0001155,0.000161451,-6.01E-05,G,0
2661,148,226.8455,218.557,1.827,60.731,1.371,8.15,-1.23E-05,1.17531403e-05,2.585690866e-06,F,0
2671,150,140.9993,112.262,0.941,-85.307,1.294,7.04,-6.79E-05,-1.38E-05,1.3801252748799998e-05,K,0
2678,0,1410.9714,1047.163,8.838,945.628,-0.752,9.996,-1.87E-05,2.1257853760000003e-07,-3.66E-05,K,0
2685,153,215.0696,209.838,1.774,47.117,2.237,8.9,6.7227962516e-06,-1.27E-05,-2.95E-05,F,0
2687,151,135.8696,101.578,0.86,-90.232,2.114,7.78,1.7312886667999998e-06,5.908967936739999e-05,-1.56E-05,F,0
2707,0,226.2028,173.126,1.476,145.578,3.146,9.918,-1.49E-05,-2.86E-05,-4.11E-05,F,0
2709,0,155.5535,154.241,1.317,20.123,3.803,9.762,1.00065214502e-05,1.4823264948799998e-05,1.04204363912e-05,F,0
2717,154,126.9704,126.267,1.08,-13.303,-1.149,4.37,-1.51E-05,2.87481811738e-05,-2.35E-05,M,0
2721,155,312.5,216.014,1.852,225.811,2.456,9.93,2.953615258e-06,2.29932304756e-05,-3.01E-06,A,0
2722,0,74.8686,74.866,0.642,0.168,5.024,9.395,-2.29E-05,-1.96E-05,-1.76E-05,G,0
2728,0,439.2566,306.244,2.632,314.887,1.586,9.8,-3.51E-05,-6.84E-06,-4.88E-05,K,0
2732,0,555.6552,399.044,3.438,386.659,1.065,9.789,-2.75E-06,6.624683080399999e-06,-1.64E-05,B,0
2737,0,278.1815,111.197,0.959,254.989,0.044,7.266,7.9287706476e-06,-4.79E-06,-3.44E-06,B,0
2751,156,412.2473,184.852,1.603,368.477,0.524,8.6,1.4977588790999998e-05,1.91003860058e-05,-5.43E-06,B,0
2764,0,181.7406,166.3,1.449,73.294,3.328,9.625,-1.87E-05,1.96400084474e-05,-2.82E-06,F,0
2774,157,171.586,170.87,1.492,-15.593,2.338,8.51,2.98407122156e-05,3.2504076008799995e-05,2.20611553492e-05,G,0
2777,158,172.4768,136.09,1.19,-105.954,0.906,7.09,-3.39E-05,0.000100925,-1.20E-05,K,0
2791,0,322.09,136.913,1.2,-291.54,1.814,9.354,3.7027502006e-06,7.00241878952e-05,-9.14E-06,K,0
2826,0,186.4987,170.657,1.511,75.204,2.626,8.979,-2.49E-05,2.46172078614e-05,-5.02E-06,G,0
2838,0,165.1313,164.855,1.464,-9.432,3.576,9.665,2.141115559e-05,3.58460559028e-05,-2.71E-05,G,0
2841,0,236.6226,83.986,0.746,221.215,2.628,9.498,2.46795506056e-05,-6.03E-05,-6.92E-05,K,0
2849,159,63.9036,63.827,0.569,-3.084,2.902,6.93,9.1940217512e-06,1.1920750300799998e-05,-1.48E-06,A,0
2855,160,467.2897,165.404,1.478,-437.035,0.332,8.68,7.667135524399999e-06,3.294251924259999e-05,3.0128919656e-06,B,0
2860,161,728.0136,605.678,5.417,403.892,-0.331,8.98,-3.40E-05,-8.82E-05,-7.47E-05,K,0
2861,0,196.941,131.856,1.18,146.282,3.163,9.635,1.7752351914e-06,3.0650145878e-06,-6.26E-05,F,0
2865,162,325.2394,289.473,2.594,148.255,2.279,9.84,-8.15E-06,-7.98E-06,-1.83E-05,G,0
2867,0,143.9873,110.082,0.988,92.808,3.354,9.146,-1.03E-05,3.4017676077e-05,8.0575441848e-06,F,0
2886,163,242.2016,208.281,1.88,-123.601,2.059,8.98,6.5091957018e-06,2.10217689418e-05,-1.22E-06,A,0
2890,0,468.7155,432.472,3.91,-180.685,1.566,9.921,-3.16E-05,8.22934443562e-05,-2.61E-05,K,0
2894,164,261.696,131.08,1.188,226.498,0.891,7.98,-5.14E-05,0.000143191,5.8009412472e-06,G,0
2911,166,107.6948,59.415,0.541,-89.821,3.699,8.86,6.1341172244e-06,-2.48E-05,-1.98E-05,G,0
2942,0,131.648,131.639,1.211,0.954,3.57,9.167,-4.21E-06,2.8938275443e-05,1.251964945e-06,F,0
2944,167,305.1966,236.557,2.179,192.824,1.157,8.58,-1.84E-06,8.828141383599998e-06,-7.77E-06,B,0
2954,0,444.6273,316.942,2.934,311.822,-0.482,7.758,1.59771167226e-05,5.82822897294e-05,-7.24E-06,K,0
2988,169,15.328,5.672,0.053,-14.24,8.313,9.24,-1.61E-05,1.5255576109399998e-05,-6.37E-06,M,0
2998,170,251.7514,235.221,2.207,-89.693,2.625,9.63,-3.42E-06,-3.72E-05,-1.17E-05,F,0
3004,0,374.8149,277.998,2.614,251.389,1.299,9.168,-2.32E-06,7.338047595999999e-06,-1.01E-05,A,0
3016,0,341.5619,327.972,3.094,95.34,2.259,9.926,9.2624965686e-06,-2.87E-05,-2.95E-05,A,0
3023,171,12.1699,10.835,0.103,5.54,5.374,5.8,-9.99E-06,4.581374088939999e-05,-6.57E-05,G,0
3024,0,1050.4913,403.186,3.819,970.03,-0.422,9.685,-8.57E-06,-8.50E-06,-5.07E-05,O,0
3026,172,1081.3019,415.365,3.936,998.334,-1.12,9.05,1.00841943774e-05,-8.54E-06,-4.16E-06,O,0
3051,0,1217.175,836.482,7.988,884.166,-0.691,9.736,-2.20E-05,-2.99E-05,-4.28E-05,K,0
3072,173,330.6581,223.05,2.14,244.087,0.853,8.45,1.2468548839999998e-07,-1.15E-05,-1.80E-05,A,0
3075,0,333.4815,127.476,1.223,-308.153,2.034,9.649,-1.75E-05,3.3810207600399995e-05,-2.67E-06,K,0
3085,0,425.0305,354.22,3.408,234.877,0.922,9.064,1.7394647643999997e-05,6.984431374799999e-06,2.1738199493999995e-06,K,0
3087,174,381.0653,190.723,1.836,329.897,0.955,8.86,-9.49E-07,2.58998331724e-05,-2.57E-06,G,0
3094,175,283.417,183.034,1.765,216.38,0.578,7.84,1.81785310014e-05,-1.25E-05,-1.95E-05,G,0
3097,0,286.1979,164.149,1.584,234.44,1.719,9.002,4.03694819e-07,8.272166746799999e-06,-3.38E-07,F,0
3103,176,263.9482,188.484,1.821,184.768,1.752,8.86,-5.19E-06,2.43412645674e-05,-1.69E-05,K,0
3117,0,277.6883,277.665,2.698,-2.352,2.452,9.67,-3.61E-06,-1.71E-06,-5.15E-06,F,0
3138,177,203.8176,199.381,1.95,-42.252,2.384,8.93,4.282231118e-06,8.8894621156e-06,-4.32E-06,A,0
3141,0,261.8638,217.772,2.131,-145.409,2.819,9.909,-2.80E-06,2.8887174833e-05,-1.27E-06,F,0
3150,0,178.8668,159.817,1.568,-80.308,3.143,9.406,-1.66E-05,5.951688046699999e-05,-1.36E-07,G,0
3172,0,258.2988,77.112,0.762,-246.519,2.87,9.931,2.27510135842e-05,3.4998807789e-05,1.63797895294e-05,F,0
3174,0,683.3708,551.284,5.455,403.796,-0.24,8.933,1.1640718958e-05,-5.67E-05,-6.52E-05,M,0
3178,178,110.7405,98.547,0.977,-50.508,2.748,7.97,1.6004711052e-06,4.94991168826e-05,4.0808947146e-06,F,0
3184,0,288.5802,158.158,1.57,241.376,1.003,8.304,-1.01E-06,0.000100964,-1.32E-05,K,0
3189,179,62.1194,60.423,0.601,-14.404,2.934,6.9,1.5003139095999998e-06,7.891262799859999e-05,9.585452423799998e-06,G,0
3194,180,389.0348,384.039,3.827,-62.031,0.52,8.47,2.4293229994e-06,8.791348944399999e-06,-2.70E-05,K,0
3203,0,104.669,104.591,1.044,-3.907,4.664,9.763,2.10401651614e-05,2.37127270644e-05,-2.32E-05,F,0
3208,0,695.8041,690.627,6.9,-84.439,0.505,9.717,3.2463195520799994e-05,5.7702808812e-06,3.18980227742e-05,G,0
3217,181,387.7158,189.713,1.9,338.125,-1.173,6.77,7.1735036318e-06,-1.68E-05,-3.01E-05,M,0
3226,0,125.8617,110.929,1.115,59.454,3.473,8.972,-1.48E-06,4.72905485184e-05,1.8743703748e-06,G,0
3244,0,112.221,94.158,0.954,61.049,3.824,9.074,1.15497598722e-05,1.32922906732e-05,-1.80E-05,F,0
3248,182,425.9108,258.755,2.625,338.288,0.403,8.55,3.60330841354e-05,1.00811283408e-05,4.001177763e-06,K,0
3262,183,154.0832,133.807,1.362,-76.39,-0.899,5.04,1.2740404085199998e-05,7.341113632599999e-06,4.7186303274e-06,B,0
3292,0,160.2242,155.842,1.599,-37.183,3.1,9.124,2.70516409218e-05,7.59518586552e-05,7.864383879e-06,G,0
3303,184,33.7964,33.173,0.341,6.452,5.836,8.48,-1.64E-05,-9.74E-07,-1.03E-05,K,0
3306,185,77.3994,76.028,0.783,14.484,4.086,8.53,1.2683171402e-06,-1.70E-05,-4.40E-05,F,0
3310,0,270.9548,222.374,2.291,154.794,0.877,8.041,-2.06E-05,-5.82E-05,-3.93E-05,K,0
3335,0,4928.2012,2244.828,23.298,4387.183,-3.56,9.903,6.061554358199999e-06,-7.89E-05,-6.20E-05,B,0
3348,0,395.2938,347.145,3.617,-189.037,1.05,9.035,2.01469264986e-05,8.3222453446e-06,-4.20E-05,K,0
3367,0,617.4842,592.246,6.205,174.624,0.929,9.882,-2.21E-05,5.10065848776e-05,-1.23E-05,K,0
3370,186,123.7926,122.276,1.282,19.273,0.867,6.33,1.14945712134e-05,-4.48E-07,-3.57E-07,A,0
3371,0,408.5867,373.554,3.917,165.486,1.043,9.099,-8.55E-06,-1.48E-05,-1.60E-05,G,0
3381,187,130.4046,129.669,1.363,-13.765,3.414,8.99,-1.07E-05,4.53047788138e-05,-2.13E-05,F,0
3384,188,102.8245,102.191,1.075,11.342,3.58,8.64,-8.08E-06,3.94302526882e-05,-2.65E-05,F,0
3385,0,229.5368,89.081,0.937,211.544,0.94,7.744,1.84636724052e-05,-1.24E-05,-2.76E-05,G,0
3394,189,316.4626,185.397,1.958,256.462,2.048,9.55,2.6960681836e-06,-1.76E-05,-1.91E-05,A,0
3395,190,87.4891,85.941,0.908,16.358,4.03,8.74,3.6005489806e-06,-2.09E-05,-5.06E-05,G,0
3442,0,145.2132,7.517,0.081,145.018,2.063,7.873,-5.75E-06,1.2922322256799998e-05,4.542844229e-06,F,0
3443,0,400.8751,386.951,4.16,104.655,1.127,9.142,1.57941765388e-05,-1.03E-05,1.97227914356e-05,K,0
3461,192,301.563,298.315,3.227,44.021,0.763,8.16,-2.44E-05,-4.29E-06,-4.55E-05,G,0
3471,193,261.2275,202.389,2.196,-165.148,2.375,9.46,-8.73E-05,3.634786389299999e-05,1.18052629222e-05,G,0
3478,0,182.7052,165.381,1.798,77.635,2.968,9.277,-7.36E-06,3.94721551884e-05,-1.89E-05,F,0
3482,194,37.5561,37.143,0.404,5.542,2.827,5.7,1.24828570108e-05,-1.69E-05,-6.81E-06,F,0
3493,195,113.1406,76.544,0.836,83.313,2.352,7.62,9.4924493136e-06,6.620595031599999e-06,-1.28E-05,F,0
3502,196,1082.0432,668.66,7.318,850.681,-1.221,8.95,-1.65E-06,2.3077035476e-06,-1.12E-05,K,0
3529,197,447.9537,332.1,3.665,300.597,0.714,8.97,9.0223237016e-06,-1.61E-05,-1.23E-05,K,0
3533,198,267.9785,258.421,2.854,70.871,1.8,8.94,-3.87E-05,2.79949581824e-05,-1.94E-05,A,0
3536,0,1909.952,1021.453,11.285,-1613.823,-1.502,9.903,-0.000104967,2.98867027646e-05,-6.11E-05,K,0
3548,199,220.9237,212.078,2.351,61.845,0.519,7.24,-8.05E-06,-1.38E-05,3.2459107472e-06,A,0
3559,0,112.2439,53.741,0.597,-98.541,4.472,9.723,2.8013354402e-06,3.77112281678e-05,1.9581753752e-05,G,0
3568,201,92.1659,87.304,0.974,29.524,3.417,8.24,-2.42E-06,-5.92E-06,7.3646199132e-06,F,0
3576,0,546.392,536.828,6.007,-101.608,1.183,9.871,-3.37E-06,2.4231909262e-06,-4.31E-05,K,0
3579,202,440.8173,255.641,2.863,359.109,0.399,8.62,1.68049466046e-05,6.1433153342e-06,-1.20E-05,F,0
3583,203,487.9577,469.42,5.262,-133.117,0.738,9.18,3.44530532742e-05,4.94388181628e-05,8.0187077212e-06,K,0
3598,204,403.8486,290.741,3.274,-280.273,0.499,8.53,-1.66E-05,8.19234759398e-05,9.637575045999998e-07,K,0
3602,205,121.7167,121.211,1.366,-11.003,3.113,8.54,1.3459900674e-06,-1.37E-05,-1.37E-06,F,0
3607,206,95.4182,90.302,1.019,30.807,3.662,8.56,2.65723172e-07,-8.58E-06,9.540483887e-06,G,0
3611,0,136.3573,77.087,0.871,112.473,2.742,8.415,-1.05E-05,1.6654710811199997e-05,-5.28E-05,K,0
3617,208,553.8014,210.717,2.391,-512.141,0.693,9.41,3.9674513604e-06,6.09405434616e-05,-2.35E-05,G,0
3620,207,246.1465,99.722,1.132,225.039,-1.086,5.87,-7.07E-06,8.5808144312e-06,-1.61E-05,G,0
3626,0,151.2738,76.025,0.865,130.779,3.447,9.346,-2.15E-05,-2.33E-05,-1.05E-05,G,0
3652,0,216.6722,183.869,2.111,114.606,3.125,9.804,-2.53E-05,4.41631911864e-05,-9.36E-06,F,0
3663,209,246.1257,99.708,1.149,225.022,0.244,7.2,-1.15E-05,9.710137912199998e-06,-2.66E-05,A,0
3679,210,134.7709,133.286,1.54,-19.892,3.402,9.05,-4.29E-07,-1.78E-06,-3.02E-06,F,0
3682,211,246.7318,194.553,2.252,-151.726,2.559,9.52,-2.05E-05,1.24307343886e-05,-1.03E-05,G,0
3697,0,677.584,428.849,4.978,524.579,0.651,9.806,5.8551078938e-06,1.3030655549999995e-06,-1.98E-05,A,0
3705,213,239.4127,149.118,1.736,187.295,0.804,7.7,3.035376234e-07,4.8305406633e-05,-8.79E-06,G,0
3720,214,265.252,232.999,2.721,126.739,1.052,8.17,3.67924392e-08,1.3286158599999998e-08,-6.75E-08,A,0
3728,0,352.2411,345.855,4.052,66.648,1.472,9.206,-1.91E-05,-7.71E-05,-5.30E-05,K,0
3737,0,767.4095,697.972,8.193,318.882,0.381,9.806,6.502041616399999e-06,-6.40E-05,-5.90E-05,K,0
3745,217,350.8772,42.921,0.505,348.242,-0.436,7.29,5.397246428199999e-06,-1.85E-05,-6.39E-07,A,0
3749,215,694.8598,179.406,2.112,671.297,0.051,9.26,-3.06E-05,1.01506251704e-05,-2.34E-05,M,0
3756,0,665.8891,664.677,7.838,-39.386,0.724,9.841,1.3045985733e-05,-3.32E-05,-1.53E-05,K,0
3760,216,258.3979,189.211,2.235,175.965,0.879,7.94,1.52208276946e-05,-1.46E-05,-1.62E-05,A,0
3764,0,287.2487,278.781,3.297,69.154,1.027,8.318,-9.62E-06,-1.65E-05,8.2466164418e-06,K,0
3769,0,277.623,152.08,1.802,-232.256,2.216,9.433,1.93436249094e-05,2.30198027928e-05,-2.67E-05,A,0
3770,0,821.7005,437.732,5.189,695.382,-0.109,9.465,9.644729131399998e-06,-1.27E-05,-9.02E-06,B,0
3776,218,323.7917,173.323,2.056,-273.488,0.869,8.42,-1.97E-05,-4.24E-05,-1.21E-05,G,0
3780,0,203.5492,195.604,2.325,56.267,3.16,9.703,-9.36E-06,-1.54E-05,-4.37E-05,G,0
3781,0,330.6092,261.077,3.104,202.809,1.875,9.472,-2.54E-06,-1.64E-05,-1.62E-05,G,0
3823,0,59.6017,55.301,0.664,-22.219,5.467,9.343,1.8084505879e-05,2.73674426916e-05,1.3879947688199998e-05,G,0
3827,219,98.0082,97.458,1.174,10.303,3.604,8.56,1.13719297494e-05,1.53679974514e-05,-8.79E-06,F,0
3838,220,183.2964,148.625,1.795,107.261,1.204,7.52,1.9346690946e-06,1.15007032866e-05,-1.04E-06,A,0
3842,0,332.3261,221.662,2.679,247.587,1.296,8.904,4.560218436399999e-06,-2.51E-05,-2.63E-05,G,0
3850,221,148.8095,25.116,0.304,146.674,1.877,7.74,-1.26E-05,3.41239653458e-05,2.0859269002e-06,F,0
3853,222,335.9594,253.598,3.074,-220.335,1.219,8.85,-1.39E-05,-9.15E-06,-3.34E-05,K,0
3860,0,174.0999,173.862,2.111,-8.859,2.437,8.641,9.218550044e-07,-1.30E-05,-2.36E-05,A,0
3862,0,718.4656,621.755,7.554,359.94,0.291,9.573,1.3064381952599998e-05,2.4651956276199995e-05,-3.05E-05,A,0
3865,224,481.4434,480.316,5.837,32.414,0.597,9.01,9.7367102294e-06,5.5525922826e-06,1.17204359096e-05,K,0
3867,223,42.7876,42.755,0.52,1.59,4.013,7.17,5.6210671e-07,1.2930498354399998e-05,-1.93E-05,F,0
3871,0,691.8961,661.137,8.049,203.846,0.489,9.689,-1.03E-05,-3.82E-05,-6.75E-05,K,0
3884,225,164.9505,159.288,1.946,-42.805,2.953,9.04,-1.02E-06,1.38288470782e-05,-3.16E-06,F,0
3887,0,242.5042,183.535,2.244,-158.487,2.679,9.603,-8.89E-06,5.02186134714e-05,-2.77E-05,F,0
3899,0,593.1127,542.316,6.66,-240.065,0.708,9.574,-3.67E-05,6.110508742579999e-05,-2.07E-05,B,0
3917,0,569.6176,381.874,4.715,422.628,1.202,9.98,-9.45E-06,-4.61E-06,1.9254709848e-05,A,0
3925,0,536.9007,425.541,5.261,327.337,1.042,9.691,5.278693013e-06,3.3051874548e-05,-3.51E-05,K,0
3927,0,191.5264,127.951,1.582,142.508,2.586,8.997,1.6418625993e-05,-8.16E-06,-5.28E-06,F,0
3929,0,232.1669,47.454,0.587,227.265,2.811,9.64,-1.62E-05,2.69719239702e-05,-6.71E-06,F,0
3938,228,96.5474,85.04,1.054,45.701,2.716,7.64,8.835295469e-06,1.91893010672e-05,7.9788492454e-06,F,0
3954,229,257.8434,175.003,2.182,189.347,1.213,8.27,-1.43E-05,2.31240480372e-05,-2.32E-05,A,0
3960,230,125.6103,108.402,1.355,63.443,2.945,8.44,-2.38E-05,3.85155517692e-05,-4.00E-06,F,0
3967,0,611.5522,305.873,3.828,529.55,0.867,9.799,3.949055140799999e-06,-2.22E-05,-1.72E-05,K,0
